time,open,high,low,close,EMA,EMA,EMA
2018-04-22T00:00:00Z,8915.31,9020.67,8727.68,8787.02,8490.388290527530,8621.00342742181,8751.64250345283
2018-04-23T00:00:00Z,8785.7,8985,8745,8934.01,8601.293717895650,8725.33895161454,8842.826251726420
2018-04-24T00:00:00Z,8934,9731.01,8922,9619.99,8855.967788421730,9023.555967743030,9231.408125863210
2018-04-25T00:00:00Z,9618.96,9759.82,8730,8869.99,8859.473341316300,8972.367311828680,9050.699062931600
2018-04-26T00:00:00Z,8869.99,9307.48,8651.62,9266,8961.105005987230,9070.244874552460,9158.349531465800
2018-04-27T00:00:00Z,9267.03,9395,8889,8915.35,8949.66625449042,9018.613249701640,9036.8497657329
2018-04-28T00:00:00Z,8915.35,9427.48,8870,9348,9049.249690867820,9128.408833134430,9192.42488286645
2018-04-29T00:00:00Z,9348,9570.51,9163.74,9419,9141.687268150860,9225.27255542295,9305.712441433230
2018-04-30T00:00:00Z,9417.04,9458.64,9124.99,9246.01,9167.767951113150,9232.185036948630,9275.861220716610
2018-05-01T00:00:00Z,9246.01,9248.99,8800.49,9071.48,9143.69596333486,9178.616691299090,9173.670610358310
2018-05-02T00:00:00Z,9071.48,9268,8970.2,9247.84,9169.731972501140,9201.691127532730,9210.755305179150
2018-05-03T00:00:00Z,9247.81,9844,9168.4,9750,9314.798979375860,9384.460751688480,9480.377652589580
2018-05-04T00:00:00Z,9750,9830.04,9520.85,9713.99,9414.596734531890,9494.30383445899,9597.18382629479
2018-05-05T00:00:00Z,9714,10020,9682,9864,9526.94755089892,9617.535889639330,9730.591913147400
2018-05-06T00:00:00Z,9863.99,9970,9417.03,9659.01,9559.96316317419,9631.360593092880,9694.800956573700
2018-05-07T00:00:00Z,9661.02,9689.67,9181,9365,9511.222372380640,9542.57372872859,9529.900478286850
2018-05-08T00:00:00Z,9365,9475.7,9060.54,9187.56,9430.306779285480,9424.235819152390,9358.730239143420
2018-05-09T00:00:00Z,9178,9390,8965,9310,9400.23008446411,9386.157212768260,9334.365119571710
2018-05-10T00:00:00Z,9310,9395.12,8970,9002.2,9300.722563348080,9258.17147517884,9168.282559785860
2018-05-11T00:00:00Z,9002.21,9016.8,8341,8400,9075.541922511060,8972.114316785890,8784.141279892930
2018-05-12T00:00:00Z,8405.94,8646.88,8153,8465.94,8923.141441883300,8803.389544523930,8625.040639946470
2018-05-13T00:00:00Z,8475.44,8763.36,8298,8679.71,8862.283581412470,8762.163029682620,8652.375319973230
2018-05-14T00:00:00Z,8679.71,8879.99,8277,8663.34,8812.547686059360,8729.222019788410,8657.857659986620
2018-05-15T00:00:00Z,8663.37,8859.99,8401.3,8462,8724.910764544520,8640.148013192270,8559.928829993310
2018-05-16T00:00:00Z,8462,8488,8083.01,8330,8626.183073408390,8536.765342128180,8444.964414996650
2018-05-17T00:00:00Z,8330,8464,7979,8041.46,8480.00230505629,8371.663561418790,8243.212207498330
2018-05-18T00:00:00Z,8038.82,8273.21,7911.9,8239.81,8419.954228792220,8327.712374279190,8241.511103749160
2018-05-19T00:00:00Z,8238.01,8390.8,8095.73,8233.49,8373.338171594160,8296.304916186130,8237.500551874580
2018-05-20T00:00:00Z,8233.49,8609,8163.9,8526.98,8411.748628695620,8373.196610790750,8382.24027593729
2018-05-21T00:00:00Z,8526.97,8595.31,8305,8381.24,8404.121471521720,8375.877740527170,8381.740137968650
2018-05-22T00:00:00Z,8386.89,8400.18,7935.11,7977.11,8297.368603641290,8242.955160351450,8179.425068984320
2018-05-23T00:00:00Z,7977.12,8031.9,7425,7501.95,8098.513952730970,7995.953440234300,7840.687534492160
2018-05-24T00:00:00Z,7501.95,7730.73,7266.99,7575.01,7967.637964548230,7855.638960156200,7707.848767246080
2018-05-25T00:00:00Z,7578.99,7649.55,7308.15,7457,7839.978473411170,7722.7593067708000,7582.42438362304
2018-05-26T00:00:00Z,7456.99,7620,7300,7333.96,7713.473855058380,7593.159537847200,7458.19219181152
2018-05-27T00:00:00Z,7334,7400,7231.11,7338.99,7619.852891293780,7508.4363585648,7398.59109590576
2018-05-28T00:00:00Z,7338.99,7437,7058.02,7099,7489.639668470340,7371.957572376530,7248.79554795288
2018-05-29T00:00:00Z,7099,7540,7032.95,7461.29,7482.552251352750,7401.735048251020,7355.04277397644
2018-05-30T00:00:00Z,7467.98,7569,7260.5,7375.96,7455.904188514560,7393.143365500680,7365.5013869882200
2018-05-31T00:00:00Z,7382.07,7699,7327.51,7485.01,7463.180641385920,7423.765577000450,7425.25569349411
2018-06-01T00:00:00Z,7485.01,7608.55,7355.54,7521.01,7477.637981039440,7456.180384666970,7473.132846747060
2018-06-02T00:00:00Z,7521.01,7697.33,7437,7640.03,7518.235985779580,7517.463589777980,7556.581423373530
2018-06-03T00:00:00Z,7636.81,7786.69,7600,7714.26,7567.241989334690,7583.06239318532,7635.420711686760
2018-06-04T00:00:00Z,7714.26,7760.52,7446.5,7487,7547.181492001020,7551.04159545688,7561.210355843380
2018-06-05T00:00:00Z,7487,7679.49,7358,7625,7566.636119000760,7575.694396971250,7593.1051779216900
2018-06-06T00:00:00Z,7626.64,7699,7467.05,7658.84,7589.68708925057,7603.409597980840,7625.972588960850
2018-06-07T00:00:00Z,7658.79,7765,7620,7691.08,7615.035316937930,7632.633065320560,7658.526294480420
2018-06-08T00:00:00Z,7691.08,7703.5,7531,7603.44,7612.136487703450,7622.9020435470400,7630.983147240210
2018-06-09T00:00:00Z,7603.44,7683.98,7450,7491.73,7582.034865777580,7579.178029031360,7561.356573620110
2018-06-10T00:00:00Z,7491.73,7491.73,6622.81,6764.99,7377.773649333190,7307.782019354240,7163.173286810050
2018-06-11T00:00:00Z,6765,6922,6610,6872,7251.330236999890,7162.521346236160,7017.586643405030
2018-06-12T00:00:00Z,6872,6890.51,6435,6530,7070.997677749920,6951.680897490770,6773.793321702510
2018-06-13T00:00:00Z,6530,6627.6,6118.68,6292.78,6876.443258312440,6732.047264993850,6533.286660851260
2018-06-14T00:00:00Z,6292.78,6720,6260,6635.98,6816.327443734330,6700.024843329230,6584.633330425630
2018-06-15T00:00:00Z,6638.67,6666.66,6362.31,6388.9,6709.470582800750,6596.316562219490,6486.766665212810
2018-06-16T00:00:00Z,6380.01,6560,6320.86,6483.98,6653.09793710056,6558.871041479660,6485.373332606410
2018-06-17T00:00:00Z,6482.5,6589.03,6422,6449.61,6602.22595282542,6522.450694319770,6467.491666303200
2018-06-18T00:00:00Z,6444.06,6794.38,6380,6712.46,6629.784464619070,6585.787129546520,6589.975833151600
2018-06-19T00:00:00Z,6711.39,6841.74,6653,6741.21,6657.640848464300,6637.5947530310100,6665.592916575800
2018-06-20T00:00:00Z,6740,6817.23,6551.81,6761.51,6683.608136348220,6678.899835354010,6713.5514582879000
2018-06-21T00:00:00Z,6763.21,6795,6672.57,6718.84,6692.416102261170,6692.213223569340,6716.19572914395
2018-06-22T00:00:00Z,6717.69,6733.97,5918.94,6045,6530.562076695880,6476.475482379560,6380.597864571980
2018-06-23T00:00:00Z,6045.92,6260,6008.48,6149.98,6435.416557521910,6367.643654919710,6265.288932285990
2018-06-24T00:00:00Z,6149.98,6259.8,5750,6136.97,6360.80491814143,6290.7524366131400,6201.129466142990
2018-06-25T00:00:00Z,6137.95,6350,6061.97,6252,6333.603688606070,6277.834957742090,6226.564733071500
2018-06-26T00:00:00Z,6252,6272.54,6035,6070.78,6267.897766454550,6208.816638494730,6148.672366535750
2018-06-27T00:00:00Z,6065.89,6190.43,5971,6133.73,6234.355824840920,6183.787758996490,6141.201183267870
2018-06-28T00:00:00Z,6134.73,6173.01,5827,5853.98,6139.261868630690,6073.85183933099,5997.590591633940
2018-06-29T00:00:00Z,5851.01,6300,5780,6197.92,6153.926401473020,6115.207892887330,6097.755295816970
2018-06-30T00:00:00Z,6197.92,6528.99,6186.03,6390.07,6212.9623011047600,6206.828595258220,6243.912647908480
2018-07-01T00:00:00Z,6391.08,6441.06,6251,6356.81,6248.924225828570,6256.822396838810,6300.361323954240
2018-07-02T00:00:00Z,6360.82,6685,6271.62,6615.29,6340.515669371430,6376.311597892540,6457.825661977120
2018-07-03T00:00:00Z,6615.29,6679.35,6463.01,6513.86,6383.851752028570,6422.161065261700,6485.84283098856
2018-07-04T00:00:00Z,6511.01,6784.92,6441.11,6586.98,6434.633814021430,6477.100710174460,6536.41141549428
2018-07-05T00:00:00Z,6585.53,6712,6453.33,6529.2,6458.2753605160700,6494.467140116310,6532.80570774714
2018-07-06T00:00:00Z,6529.2,6648.54,6425,6609.78,6496.151520387050,6532.904760077540,6571.2928538735700
2018-07-07T00:00:00Z,6609.79,6818.16,6508.88,6756.98,6561.358640290290,6607.59650671836,6664.136426936790
2018-07-08T00:00:00Z,6753.48,6780,6667.44,6712.1,6599.043980217720,6642.431004478910,6688.118213468390
2018-07-09T00:00:00Z,6712.1,6802.06,6612.24,6662.12,6614.8129851632900,6648.994002985940,6675.119106734200
2018-07-10T00:00:00Z,6662.78,6681,6263,6296.91,6535.337238872470,6531.632668657290,6486.014553367100
2018-07-11T00:00:00Z,6296.91,6406,6278.99,6378.07,6496.020429154350,6480.445112438190,6432.042276683550
2018-07-12T00:00:00Z,6378.07,6380.28,6070,6250.57,6434.657821865760,6403.820074958800,6341.306138341770
2018-07-13T00:00:00Z,6251.4,6350,6110,6214.57,6379.6358663993200,6340.736716639200,6277.938069170890
2018-07-14T00:00:00Z,6214.57,6335,6178,6251.99,6347.724399799490,6311.1544777594600,6264.964034585440
2018-07-15T00:00:00Z,6250.9,6395,6225.4,6353.01,6349.045799849620,6325.106318506310,6308.987017292720
2018-07-16T00:00:00Z,6354.15,6747.3,6330.4,6723.35,6442.621849887210,6457.85421233754,6516.168508646360
2018-07-17T00:00:00Z,6723.33,7468.99,6652.04,7317.44,6661.326387415410,6744.382808225030,6916.80425432318
2018-07-18T00:00:00Z,7317.44,7588.08,7225.38,7381.9,6841.469790561560,6956.888538816690,7149.35212716159
2018-07-19T00:00:00Z,7381.88,7576.28,7270,7466.21,6997.654842921170,7126.662359211120,7307.781063580800
2018-07-20T00:00:00Z,7468.86,7700,7273,7337.53,7082.623632190880,7196.951572807420,7322.655531790400
2018-07-21T00:00:00Z,7337.47,7458.47,7211,7398.78,7161.662724143160,7264.227715204940,7360.717765895200
2018-07-22T00:00:00Z,7399.25,7582.4,7335.5,7394.79,7219.944543107370,7307.7484768033000,7377.7538829476
2018-07-23T00:00:00Z,7394.78,7833,7375,7721.01,7345.2109073305300,7445.502317868860,7549.3819414738
2018-07-24T00:00:00Z,7721.65,8486,7696,8397.24,7608.218180497890,7762.748211912580,7973.3109707369
2018-07-25T00:00:00Z,8397.24,8491.77,8050,8175.64,7750.07363537342,7900.378807941720,8074.47548536845
2018-07-26T00:00:00Z,8175.63,8315.69,7850.06,7920,7792.555226530070,7906.919205294480,7997.237742684230
2018-07-27T00:00:00Z,7920,8285,7805,8188.57,7891.558919897550,8000.802803529650,8092.903871342110
2018-07-28T00:00:00Z,8188.57,8246.54,8067,8225.04,7974.929189923160,8075.548535686440,8158.971935671060
2018-07-29T00:00:00Z,8225.04,8294.51,8115,8211,8033.946892442370,8120.699023790960,8184.985967835530
2018-07-30T00:00:00Z,8210.99,8273,7866,8173.92,8068.940169331780,8138.439349193970,8179.452983917760
2018-07-31T00:00:00Z,8171.4,8180,7633,7730.93,7984.437626998830,8002.602899462650,7955.191491958880
2018-08-01T00:00:00Z,7735.67,7750,7430,7604.58,7889.473220249130,7869.928599641770,7779.885745979440
2018-08-02T00:00:00Z,7600.08,7709.46,7455.72,7525.71,7798.5324151868400,7755.1890664278400,7652.79787298972
2018-08-03T00:00:00Z,7525.71,7540,7282.44,7418.78,7703.594311390130,7643.052710951900,7535.7889364948600
2018-08-04T00:00:00Z,7412.27,7494.81,6926,7009.84,7530.155733542600,7431.981807301260,7272.81446824743
2018-08-05T00:00:00Z,7009.84,7089.87,6882.29,7024.19,7403.664300156950,7296.051204867510,7148.5022341237100
2018-08-06T00:00:00Z,7024.19,7160,6821,6934.82,7286.453225117710,7175.640803245010,7041.661117061860
2018-08-07T00:00:00Z,6935,7150.46,6670,6720.06,7144.854918838280,7023.780535496670,6880.860558530930
2018-08-08T00:00:00Z,6720.63,6721.54,6123,6285,6929.891189128710,6777.520356997780,6582.930279265460
2018-08-09T00:00:00Z,6283.27,6622.81,6178.6,6529.79,6829.865891846540,6694.943571331850,6556.360139632730
2018-08-10T00:00:00Z,6529.79,6575.88,6026.39,6144.01,6658.4019188849000,6511.299047554570,6350.185069816370
2018-08-11T00:00:00Z,6148.13,6488,5971,6232.35,6551.888939163680,6418.316031703050,6291.267534908180
2018-08-12T00:00:00Z,6222.55,6472.3,6130,6308.33,6490.999204372760,6381.654021135360,6299.798767454090
2018-08-13T00:00:00Z,6308.56,6545,6145.04,6246.35,6429.836903279570,6336.5526807569100,6273.074383727050
2018-08-14T00:00:00Z,6248.25,6250.33,5880,6188.08,6369.397677459680,6287.061787171270,6230.577191863520
2018-08-15T00:00:00Z,6188.08,6609,6172.11,6267.16,6343.838258094760,6280.427858114180,6248.868595931760
2018-08-16T00:00:00Z,6265.27,6480,6205.6,6311.75,6335.816193571070,6290.868572076120,6280.30929796588
2018-08-17T00:00:00Z,6316,6585,6285.4,6584.49,6397.9846451783000,6388.7423813840800,6432.399648982940
2018-08-18T00:00:00Z,6579.04,6620,6288,6387.96,6395.478483883730,6388.481587589390,6410.17982449147
2018-08-19T00:00:00Z,6387.96,6541,6300,6477.53,6415.991362912790,6418.164391726260,6443.854912245740
2018-08-20T00:00:00Z,6477.53,6530,6220,6254.84,6375.703522184600,6363.7229278175100,6349.347456122870
2018-08-21T00:00:00Z,6251,6500,6235.08,6480,6401.777641638450,6402.481951878340,6414.673728061430
2018-08-22T00:00:00Z,6479.98,6882.54,6251.2,6360.89,6391.555731228840,6388.617967918890,6387.781864030720
2018-08-23T00:00:00Z,6362.57,6576.99,6342.28,6525.01,6424.919298421630,6434.081978612600,6456.395932015360
2018-08-24T00:00:00Z,6525,6725,6440.5,6681.64,6489.09947381622,6516.601319075060,6569.017966007680
2018-08-25T00:00:00Z,6686.98,6789,6650.61,6733.64,6550.234605362170,6588.947546050040,6651.328983003840
2018-08-26T00:00:00Z,6733.64,6775.27,6568,6700,6587.6759540216200,6625.965030700030,6675.66449150192
2018-08-27T00:00:00Z,6700,6940.51,6646.5,6908.64,6667.916965516220,6720.190020466690,6792.15224575096
2018-08-28T00:00:00Z,6907.26,7135,6860,7076.11,6769.965224137160,6838.830013644460,6934.13112287548
2018-08-29T00:00:00Z,7077,7133.81,6912.34,7031.22,6835.278918102870,6902.960009096310,6982.67556143774
2018-08-30T00:00:00Z,7033.21,7063.63,6784.81,6984.84,6872.669188577150,6930.253339397540,6983.75778071887
2018-08-31T00:00:00Z,6984.84,7089,6888,7011.21,6907.3043914328700,6957.238892931690,6997.4838903594400
2018-09-01T00:00:00Z,7011.21,7275,7008.74,7200.01,6980.480793574650,7038.162595287790,7098.746945179720
2018-09-02T00:00:00Z,7201.57,7345.45,7127,7302.01,7060.863095180990,7126.111730191860,7200.378472589860
2018-09-03T00:00:00Z,7302,7338.28,7191.63,7263.02,7111.402321385740,7171.747820127910,7231.6992362949300
2018-09-04T00:00:00Z,7263,7410,7227.17,7359.06,7173.316741039310,7234.1852134186100,7295.3796181474600
2018-09-05T00:00:00Z,7359.05,7397.3,6682,6700,7054.9875557794800,7056.123475612400,6997.689809073730
2018-09-06T00:00:00Z,6697.27,6725,6265,6516.01,6920.243166834610,6876.085650408270,6756.849904536870
2018-09-07T00:00:00Z,6516.84,6544,6320,6395.54,6789.0673751259600,6715.903766938850,6576.194952268430
2018-09-08T00:00:00Z,6395.54,6478,6111,6185.05,6638.063031344470,6538.952511292560,6380.622476134220
2018-09-09T00:00:00Z,6185.06,6441,6141.53,6250.81,6541.249773508350,6442.905007528380,6315.716238067110
2018-09-10T00:00:00Z,6252.26,6373.98,6221,6312,6483.937330131260,6399.270005018920,6313.858119033550
2018-09-11T00:00:00Z,6311.99,6404,6169.68,6294.91,6436.680497598450,6364.483336679280,6304.384059516780
2018-09-12T00:00:00Z,6293,6360,6192.37,6338.62,6412.165373198840,6355.862224452850,6321.502029758390
2018-09-13T00:00:00Z,6338.62,6535,6337.4,6487.38,6430.969029899130,6399.701482968570,6404.441014879190
2018-09-14T00:00:00Z,6487.39,6584.99,6385.62,6476.63,6442.384272424350,6425.344321979050,6440.5355074396000
2018-09-15T00:00:00Z,6476.63,6565.45,6466.13,6514.96,6460.528204318260,6455.216214652700,6477.747753719800
2018-09-16T00:00:00Z,6514.96,6524.62,6370,6505,6471.646153238690,6471.810809768460,6491.3738768599
2018-09-17T00:00:00Z,6500.08,6533.84,6201,6248.69,6415.90711492902,6397.43720651231,6370.031938429950
2018-09-18T00:00:00Z,6248.69,6390,6224.98,6336.45,6396.042836196770,6377.108137674870,6353.240969214970
2018-09-19T00:00:00Z,6336.39,6517.7,6123,6391.89,6395.004627147570,6382.035425116580,6372.565484607490
2018-09-20T00:00:00Z,6392,6540,6325,6492,6419.253470360680,6418.690283411060,6432.282742303740
2018-09-21T00:00:00Z,6492,6784.86,6491,6759.02,6504.195102770510,6532.133522274040,6595.651371151870
2018-09-22T00:00:00Z,6759.01,6839.03,6627,6723.05,6558.908827077880,6595.7723481826900,6659.350685575940
2018-09-23T00:00:00Z,6723.05,6788.23,6661.75,6708,6596.181620308410,6633.181565455130,6683.6753427879700
2018-09-24T00:00:00Z,6706.81,6730,6557,6581.39,6592.483715231310,6615.917710303420,6632.532671393990
2018-09-25T00:00:00Z,6581.42,6584.01,6325.02,6447.54,6556.2477864234800,6559.791806868950,6540.036335696990
2018-09-26T00:00:00Z,6445.11,6557.99,6379.7,6465.12,6533.465839817610,6528.23453791263,6502.578167848500
2018-09-27T00:00:00Z,6467.84,6750,6434,6689.13,6572.381879863210,6581.86635860842,6595.854083924250
2018-09-28T00:00:00Z,6689.12,6814.8,6540.88,6634.58,6587.931409897410,6599.4375724056100,6615.217041962120
2018-09-29T00:00:00Z,6634.58,6636,6464.57,6596.38,6590.043557423060,6598.418381603740,6605.798520981060
2018-09-30T00:00:00Z,6597.66,6662,6533,6626.57,6599.175168067290,6607.802254402490,6616.1842604905300
2018-10-01T00:00:00Z,6626.57,6667.09,6510,6611.61,6602.283876050470,6609.071502935000,6613.897130245270
2018-10-02T00:00:00Z,6610,6640,6494,6525.79,6583.160407037850,6581.311001956660,6569.843565122630
2018-10-03T00:00:00Z,6525.79,6549,6430,6510,6564.870305278390,6557.5406679711100,6539.921782561320
2018-10-04T00:00:00Z,6510.01,6643.46,6505.09,6593.79,6572.1002289587900,6569.623778647410,6566.855891280660
2018-10-05T00:00:00Z,6591.69,6697,6543.08,6635.65,6587.987671719090,6591.632519098270,6601.252945640330
2018-10-06T00:00:00Z,6635.65,6651,6566.77,6594.27,6589.55825378932,6592.511679398850,6597.761472820160
2018-10-07T00:00:00Z,6596.44,6640,6525,6615.26,6595.98369034199,6600.094452932570,6606.510736410080
2018-10-08T00:00:00Z,6615.26,6715.6,6587,6673.01,6615.240267756490,6624.399635288380,6639.760368205040
2018-10-09T00:00:00Z,6673.01,6685.38,6607,6656.61,6625.582700817370,6635.136423525580,6648.18518410252
2018-10-10T00:00:00Z,6656.67,6659.95,6530,6631,6626.937025613030,6633.757615683720,6639.59259205126
2018-10-11T00:00:00Z,6630.21,6633.92,6205,6252.68,6533.37276920977,6506.731743789150,6446.13629602563
2018-10-12T00:00:00Z,6252.71,6360,6209,6298.01,6474.532076907330,6437.157829192770,6372.073148012820
2018-10-13T00:00:00Z,6298,6345,6285.07,6332.93,6439.1315576805000,6402.415219461850,6352.501574006410
2018-10-14T00:00:00Z,6332.92,6416,6308,6339.34,6414.183668260370,6381.390146307900,6345.920787003200
2018-10-15T00:00:00Z,6339.34,7680,6300,6752.5,6498.762751195280,6505.093430871930,6549.210393501600
2018-10-16T00:00:00Z,6752.5,6900,6670,6759.27,6563.889563396460,6589.818953914620,6654.240196750800
2018-10-17T00:00:00Z,6762.76,6811.12,6676.01,6740.89,6608.139672547340,6640.1759692764100,6697.5650983754
2018-10-18T00:00:00Z,6739.01,6796,6567,6618.96,6610.844754410510,6633.103979517610,6658.262549187700
2018-10-19T00:00:00Z,6618.96,6648.14,6523,6528.88,6590.353565807880,6598.36265301174,6593.571274593850
2018-10-20T00:00:00Z,6528.88,6617.65,6505.55,6588.4,6589.865174355910,6595.041768674490,6590.985637296930
2018-10-21T00:00:00Z,6585.72,6663.9,6580,6590.11,6589.926380766930,6593.397845783000,6590.547818648460
2018-10-22T00:00:00Z,6590.12,6639,6535.27,6581.2,6587.7447855752,6589.331897188660,6585.873909324230
2018-10-23T00:00:00Z,6581.2,6595,6515.45,6553.51,6579.186089181400,6577.391264792440,6569.691954662120
2018-10-24T00:00:00Z,6553.51,6630,6547.53,6565.5,6575.76456688605,6573.427509861630,6567.595977331060
2018-10-25T00:00:00Z,6566.81,6575.09,6502.8,6528.09,6563.845925164540,6558.3150065744200,6547.8429886655300
2018-10-26T00:00:00Z,6528.13,6600,6515.01,6538.63,6557.5419438734000,6551.753337716280,6543.236494332770
2018-10-27T00:00:00Z,6538.63,6558.35,6463.04,6505.6,6544.5564579050500,6536.368891810850,6524.418247166380
2018-10-28T00:00:00Z,6505.6,6514.17,6453,6489.93,6530.899843428790,6520.889261207240,6507.174123583190
2018-10-29T00:00:00Z,6489.93,6505.01,6315,6344.5,6484.299882571590,6462.092840804820,6425.837061791600
2018-10-30T00:00:00Z,6344.5,6395,6317.01,6330.87,6445.942411928690,6418.351893869880,6378.353530895800
2018-10-31T00:00:00Z,6330.01,6428,6245.02,6371.93,6427.43930894652,6402.877929246590,6375.141765447900
2018-11-01T00:00:00Z,6369.52,6442.65,6348.66,6410,6423.07948170989,6405.251952831060,6392.57088272395
2018-11-02T00:00:00Z,6410,6460.34,6388.2,6433.98,6425.804611282420,6414.827968554040,6413.275441361980
2018-11-03T00:00:00Z,6432.8,6439.97,6345,6387.09,6416.125958461810,6405.5819790360300,6400.182720680990
2018-11-04T00:00:00Z,6388,6525,6359,6485.85,6433.55696884636,6432.3379860240200,6443.016360340490
2018-11-05T00:00:00Z,6485.85,6504.39,6431.02,6468.99,6442.41522663477,6444.555324016010,6456.003180170250
2018-11-06T00:00:00Z,6468.99,6531.31,6445.18,6519.11,6461.588919976080,6469.406882677340,6487.556590085120
2018-11-07T00:00:00Z,6522.73,6615.15,6509,6578.46,6490.806689982060,6505.757921784890,6533.008295042560
2018-11-08T00:00:00Z,6578.46,6594,6468.22,6479.84,6488.065017486540,6497.118614523260,6506.424147521280
2018-11-09T00:00:00Z,6479.84,6511.53,6391.01,6419.99,6471.046263114910,6471.409076348840,6463.207073760640
2018-11-10T00:00:00Z,6419.99,6475.55,6411,6433.05,6461.547197336180,6458.622717565900,6448.12853688032
2018-11-11T00:00:00Z,6435.16,6462.14,6355,6449.81,6458.612898002140,6455.68514504393,6448.96926844016
2018-11-12T00:00:00Z,6450.71,6497,6421,6453.07,6457.227173501600,6454.813430029290,6451.01963422008
2018-11-13T00:00:00Z,6451.68,6498,6391.15,6457.66,6457.335380126200,6455.762286686190,6454.33981711004
2018-11-14T00:00:00Z,6458.98,6482.84,5656.87,5922.41,6323.604035094650,6277.978191124130,6188.37490855502
2018-11-15T00:00:00Z,5917.2,5939.54,5403.42,5753.4,6181.0530263209900,6103.118794082750,5970.88745427751
2018-11-16T00:00:00Z,5757.09,5782.89,5549.25,5655.94,6049.774769740740,5954.059196055170,5813.413727138760
2018-11-17T00:00:00Z,5650.57,5656.6,5565.43,5628.29,5944.403577305560,5845.469464036780,5720.851863569380
2018-11-18T00:00:00Z,5630.49,5738.17,5617,5662,5873.802682979170,5784.312976024520,5691.425931784690
2018-11-19T00:00:00Z,5661.94,5664,4855,4910.03,5632.859512234380,5492.885317349680,5300.727965892340
2018-11-20T00:00:00Z,4913.4,5048.24,4326,4558.86,5364.359634175780,5181.543544899790,4929.793982946170
2018-11-21T00:00:00Z,4559.91,4787.2,4413.85,4661.07,5188.537225631840,5008.052363266520,4795.431991473090
2018-11-22T00:00:00Z,4661.08,4721.77,4335,4370,4983.902919223880,4795.368242177680,4582.715995736540
2018-11-23T00:00:00Z,4370.9,4484,4222.94,4420.61,4843.0796894179100,4670.448828118460,4501.662997868270
2018-11-24T00:00:00Z,4415.63,4527,3824.69,3932.44,4615.41976706343,4424.445885412300,4217.051498934140
2018-11-25T00:00:00Z,3933.68,4233,3652.66,4085.78,4483.009825297570,4311.557256941540,4151.415749467070
2018-11-26T00:00:00Z,4088.69,4206,3701,3862.2,4327.80736897318,4161.77150462769,4006.807874733530
2018-11-27T00:00:00Z,3864.45,3940,3689.12,3875.21,4214.658026729890,4066.2510030851300,3941.008937366770
2018-11-28T00:00:00Z,3875.63,4394.47,3874.27,4264.85,4227.206020047410,4132.450668723420,4102.929468683380
2018-11-29T00:00:00Z,4262.06,4450.38,4125.65,4295.84,4244.3645150355600,4186.913779148950,4199.384734341690
2018-11-30T00:00:00Z,4295.72,4341.36,3943,4041.32,4193.603386276670,4138.382519432630,4120.352367170850
2018-12-01T00:00:00Z,4041.27,4299.99,3963.01,4190.02,4192.707539707500,4155.595012955090,4155.186183585420
2018-12-02T00:00:00Z,4190.98,4312.99,4103.04,4161.01,4184.783154780630,4157.400008636730,4158.098091792710
2018-12-03T00:00:00Z,4160.55,4179,3827,3884.01,4109.589866085470,4066.2700057578200,4021.054045896360
2018-12-04T00:00:00Z,3884.76,4085,3781,3951.64,4070.102399564100,4028.0600038385400,3986.347022948180
2018-12-05T00:00:00Z,3950.98,3970,3745,3769.84,3995.0367996730800,3941.9866692257000,3878.093511474090
2018-12-06T00:00:00Z,3768.44,3899.99,3500,3508.75,3873.465099754810,3797.574446150460,3693.421755737050
2018-12-07T00:00:00Z,3508.75,3549.99,3224.6,3403.55,3755.986324816110,3666.2329641003100,3548.4858778685200
2018-12-08T00:00:00Z,3403.57,3495,3222,3410.93,3669.722243612080,3581.131976066870,3479.707938934260
2018-12-09T00:00:00Z,3411.36,3658,3394.04,3545.37,3638.634182709060,3569.2113173779200,3512.5389694671300
2018-12-10T00:00:00Z,3548.49,3610,3370.11,3432.88,3587.1956370317900,3523.7675449186100,3472.709484733570
2018-12-11T00:00:00Z,3434.01,3480,3324.32,3380.39,3535.4942277738500,3475.97502994574,3426.5497423667800
2018-12-12T00:00:00Z,3379.23,3492,3350,3445,3512.8706708303800,3465.6500199638300,3435.774871183390
2018-12-13T00:00:00Z,3446.38,3460,3255.5,3302.06,3460.1680031227900,3411.120013309220,3368.9174355917000
2018-12-14T00:00:00Z,3302.06,3335.39,3177,3224.17,3401.1685023420900,3348.8033422061500,3296.543717795850
2018-12-15T00:00:00Z,3225.19,3276.5,3156.26,3211.72,3353.8063767565700,3303.108894804100,3254.131858897920
2018-12-16T00:00:00Z,3211.71,3294,3186,3228.67,3322.5222825674300,3278.295929869400,3241.400929448960
2018-12-17T00:00:00Z,3229.22,3585,3216,3509.08,3369.1617119255700,3355.2239532462700,3375.240464724480
2018-12-18T00:00:00Z,3509.03,3678.59,3424.47,3652.98,3440.116283944180,3454.4759688308400,3514.110232362240
2018-12-19T00:00:00Z,3653,3912.73,3622.55,3662.22,3495.642212958130,3523.7239792205600,3588.1651161811200
2018-12-20T00:00:00Z,3660.01,4120,3635,4049.62,3634.1366597186000,3699.022652813710,3818.89255809056
2018-12-21T00:00:00Z,4051.86,4139.99,3764,3838.66,3685.26749478895,3745.568435209140,3828.77627904528
2018-12-22T00:00:00Z,3840.25,3979,3785,3948.91,3751.1781210917100,3813.3489568060900,3888.84313952264
